pc_time,ms,time_s,current_a,thrust_g,raw_line
2026-03-27T16:46:09,193286,193.286,0.696,,"193286,1896,1.529,0.696,-373856,NA"
2026-03-27T16:46:09,193386,193.386,0.693,,"193386,1896,1.528,0.693,-373797,NA"
2026-03-27T16:46:10,193526,193.526,0.69,,"193526,1896,1.528,0.690,-373803,NA"
2026-03-27T16:46:10,193646,193.646,0.687,,"193646,1896,1.528,0.687,-373812,NA"
2026-03-27T16:46:10,193746,193.746,0.688,,"193746,1896,1.528,0.688,-373835,NA"
2026-03-27T16:46:10,193866,193.866,0.686,,"193866,1896,1.528,0.686,-373824,NA"
2026-03-27T16:46:10,194006,194.006,0.686,,"194006,1896,1.528,0.686,-373691,NA"
2026-03-27T16:46:10,194106,194.106,0.685,,"194106,1896,1.528,0.685,-373633,NA"
2026-03-27T16:46:10,194206,194.206,0.686,,"194206,1896,1.528,0.686,-373547,NA"
2026-03-27T16:46:10,194306,194.306,0.688,,"194306,1896,1.528,0.688,-373608,NA"
2026-03-27T16:46:10,194426,194.426,0.69,,"194426,1896,1.528,0.690,-373684,NA"
2026-03-27T16:46:11,194566,194.566,0.687,,"194566,1896,1.528,0.687,-373696,NA"
2026-03-27T16:46:11,194666,194.666,0.685,,"194666,1896,1.528,0.685,-373728,NA"
2026-03-27T16:46:11,194766,194.766,0.686,,"194766,1896,1.528,0.686,-373706,NA"
2026-03-27T16:46:11,194866,194.866,0.687,,"194866,1896,1.528,0.687,-373674,NA"
2026-03-27T16:46:11,194986,194.986,0.685,,"194986,1896,1.528,0.685,-373676,NA"
2026-03-27T16:46:11,195126,195.126,0.686,,"195126,1896,1.528,0.686,-373890,NA"
2026-03-27T16:46:11,195226,195.226,0.688,,"195226,1896,1.528,0.688,-373821,NA"
2026-03-27T16:46:11,195326,195.326,0.688,,"195326,1896,1.528,0.688,-373629,NA"
2026-03-27T16:46:11,195426,195.426,0.692,,"195426,1896,1.528,0.692,-373601,NA"
2026-03-27T16:46:12,195566,195.566,0.693,,"195566,1896,1.528,0.693,-373474,NA"
2026-03-27T16:46:12,195686,195.686,0.693,,"195686,1896,1.528,0.693,-373333,NA"
2026-03-27T16:46:12,195786,195.786,0.693,,"195786,1896,1.528,0.693,-372921,NA"
2026-03-27T16:46:12,195906,195.906,0.695,,"195906,1896,1.528,0.695,-372788,NA"
2026-03-27T16:46:12,196046,196.046,0.697,,"196046,1896,1.529,0.697,-373282,NA"
2026-03-27T16:46:12,196146,196.146,0.694,,"196146,1896,1.528,0.694,-373232,NA"
2026-03-27T16:46:12,196246,196.246,0.69,,"196246,1896,1.528,0.690,-373066,NA"
2026-03-27T16:46:12,196346,196.346,0.689,,"196346,1896,1.528,0.689,-373112,NA"
2026-03-27T16:46:12,196466,196.466,0.689,,"196466,1896,1.528,0.689,-373085,NA"
2026-03-27T16:46:13,196606,196.606,0.688,,"196606,1896,1.528,0.688,-372795,NA"
2026-03-27T16:46:13,196706,196.706,0.686,,"196706,1896,1.528,0.686,-372936,NA"
2026-03-27T16:46:13,196806,196.806,0.687,,"196806,1896,1.528,0.687,-373061,NA"
2026-03-27T16:46:13,196906,196.906,0.687,,"196906,1896,1.528,0.687,-373129,NA"
